Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Manager_JobInvolvement,Manager_PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Average_Daily_Work_Hours,Average_Monthly_Hours,Annual_Total_Work_Hours,free_days,Overtime_Workers
24.0,No,Non-Travel,Research & Development,2,5,Technical Degree,Male,2,Healthcare Representative,Married,187220,0.0,22,8,1,6.0,3,5,3,4,3,4,1.0,4.0,2.0,6.662873563218391,144.9175,1745.6728735632187,31,false
32.0,No,Travel_Frequently,Research & Development,12,5,Medical,Male,1,Research Scientist,Married,95470,1.0,13,8,1,10.0,3,10,5,3,2,3,2.0,2.0,3.0,6.1357471264367796,133.45250000000001,1607.5657471264362,26,false
38.0,No,Travel_Rarely,Sales,22,2,Medical,Male,1,Sales Executive,Married,137340,0.0,13,8,0,3.0,3,2,1,2,4,3,2.0,2.0,3.0,6.318429118773946,137.42583333333334,1655.428429118774,25,false
42.0,No,Travel_Rarely,Research & Development,18,1,Technical Degree,Female,2,Research Scientist,Married,199990,2.0,23,8,1,17.0,6,5,1,3,3,4,3.0,4.0,2.0,8.804291187739464,191.49333333333334,2306.7242911877397,22,true
31.0,No,Travel_Rarely,Research & Development,16,3,Life Sciences,Female,3,Sales Executive,Married,22790,3.0,12,8,1,8.0,3,6,0,2,3,3,4.0,4.0,3.0,9.28574712643678,201.965,2432.8657471264364,21,true
29.0,Yes,Travel_Rarely,Sales,3,3,Marketing,Male,3,Laboratory Technician,Divorced,59160,6.0,12,8,0,5.0,2,3,0,2,3,3,2.0,3.0,3.0,8.710536398467433,189.45416666666665,2282.1605363984672,19,true
53.0,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,1,Sales Representative,Married,20890,5.0,16,8,0,28.0,2,2,2,2,2,3,1.0,4.0,3.0,5.6831800766283544,123.60916666666667,1488.9931800766287,28,false
35.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Healthcare Representative,Married,167920,3.0,12,8,1,16.0,3,13,4,8,4,3,4.0,2.0,3.0,6.4244827586206865,139.7325,1683.21448275862,25,false
37.0,No,Travel_Frequently,Research & Development,13,4,Life Sciences,Female,3,Human Resources,Married,35640,5.0,11,8,0,10.0,1,5,0,0,1,3,3.0,4.0,3.0,6.670842911877397,145.09083333333334,1747.760842911878,26,false
53.0,No,Travel_Rarely,Research & Development,1,1,Medical,Male,1,Sales Executive,Single,44250,6.0,22,8,1,33.0,2,12,3,8,4,4,4.0,4.0,3.0,6.235172413793109,135.61499999999998,1633.6151724137944,17,false
43.0,No,Travel_Frequently,Research & Development,1,3,Medical,Male,1,Laboratory Technician,Married,52650,4.0,11,8,1,12.0,4,5,2,2,3,3,4.0,4.0,2.0,6.801264367816089,147.9275,1781.9312643678156,27,false
47.0,No,Travel_Rarely,Sales,15,4,Marketing,Female,3,Research Director,Married,65530,0.0,15,8,0,8.0,2,7,7,7,3,3,3.0,4.0,3.0,9.986973180076623,217.21666666666667,2616.5869731800753,17,true
37.0,No,Non-Travel,Research & Development,1,5,Medical,Female,2,Research Scientist,Single,62610,1.0,12,8,0,10.0,1,10,0,9,3,3,1.0,2.0,3.0,7.545172413793095,164.1075,1976.8351724137908,24,false
50.0,No,Non-Travel,Research & Development,17,3,Medical,Female,1,Laboratory Technician,Divorced,42980,1.0,20,8,1,31.0,6,31,14,7,3,4,1.0,1.0,3.0,5.7765517241379305,125.64,1513.4565517241379,33,false
39.0,No,Travel_Rarely,Research & Development,1,3,Other,Female,3,Human Resources,Married,68040,8.0,14,8,1,13.0,3,5,0,4,2,3,4.0,4.0,3.0,6.460459770114943,140.51500000000001,1692.640459770115,16,false
33.0,No,Travel_Rarely,Sales,7,3,Life Sciences,Male,2,Manufacturing Director,Divorced,38150,3.0,11,8,1,7.0,3,4,0,3,3,3,4.0,2.0,4.0,8.478390804597694,184.405,2221.338390804596,26,true
32.0,Yes,Travel_Rarely,Research & Development,9,1,Medical,Female,1,Laboratory Technician,Single,27410,1.0,15,8,1,1.0,5,1,0,1,2,3,1.0,4.0,1.0,9.48724137931034,206.3475,2485.657241379309,14,true
29.0,No,Travel_Rarely,Research & Development,5,4,Life Sciences,Female,4,Healthcare Representative,Divorced,66730,6.0,12,8,1,8.0,2,4,0,3,4,3,1.0,4.0,3.0,5.859080459770114,127.43499999999999,1535.07908045977,24,false
44.0,No,Travel_Rarely,Research & Development,26,2,Life Sciences,Male,2,Manufacturing Director,Married,76390,1.0,14,8,0,8.0,6,8,7,1,3,3,2.0,1.0,3.0,8.95022988505747,194.66750000000002,2344.960229885057,22,true
28.0,No,Travel_Rarely,Sales,24,5,Life Sciences,Female,1,Research Scientist,Single,23280,1.0,11,8,2,4.0,3,4,0,2,3,3,1.0,4.0,3.0,5.580842911877393,121.38333333333333,1462.1808429118769,34,false
58.0,Yes,Travel_Frequently,Sales,9,2,Technical Degree,Male,1,Sales Executive,Divorced,21530,9.0,11,8,0,3.0,3,1,0,0,3,3,4.0,4.0,2.0,9.816321839080457,213.505,2571.87632183908,17,true
43.0,No,Travel_Rarely,Sales,7,4,Marketing,Male,2,Sales Executive,Divorced,48760,4.0,16,8,2,4.0,4,1,0,0,3,3,1.0,2.0,4.0,6.073831417624521,132.10583333333332,1591.3438314176244,20,false
20.0,Yes,Travel_Rarely,Research & Development,11,3,Medical,Male,2,Sales Executive,Single,93960,1.0,12,8,0,2.0,6,2,0,2,1,3,3.0,3.0,2.0,6.370613026819924,138.56083333333333,1669.10061302682,27,false
21.0,Yes,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Sales Executive,Single,104000,1.0,13,8,1,1.0,2,1,0,0,3,3,3.0,4.0,2.0,7.395440613026818,160.85083333333333,1937.6054406130263,16,false
36.0,No,Travel_Rarely,Research & Development,26,4,Medical,Male,1,Laboratory Technician,Married,84740,0.0,14,8,0,17.0,3,16,4,11,3,3,3.0,4.0,2.0,9.627088122605368,209.38916666666668,2522.2970881226065,17,true
47.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Manufacturing Director,Single,99810,1.0,21,8,1,3.0,3,3,1,2,3,4,4.0,4.0,2.0,7.705249042145595,167.58916666666667,2018.7752490421458,24,false
22.0,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,Female,1,Laboratory Technician,Married,124900,0.0,13,8,0,4.0,3,3,0,2,3,3,2.0,3.0,4.0,9.051379310344828,196.86749999999998,2371.4613793103445,20,true
41.0,Yes,Travel_Rarely,Research & Development,23,3,Life Sciences,Female,2,Sales Executive,Divorced,26570,4.0,11,8,0,10.0,3,7,1,0,4,3,2.0,4.0,2.0,9.213678160919544,200.3975,2413.9836781609206,30,true
28.0,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Female,3,Manager,Divorced,135910,5.0,20,8,1,6.0,2,2,2,2,3,4,3.0,3.0,3.0,6.941762452107281,150.98333333333332,1818.7417624521077,25,false
39.0,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,4,Human Resources,Married,66960,7.0,11,8,0,8.0,3,2,2,2,3,3,4.0,1.0,1.0,9.767203065134098,212.43666666666664,2559.0072030651336,22,true
27.0,No,Travel_Rarely,Research & Development,1,3,Medical,Male,1,Research Scientist,Single,20580,1.0,14,8,1,1.0,5,1,0,0,3,3,2.0,3.0,3.0,7.032873563218392,152.965,1842.6128735632187,22,false
34.0,No,Travel_Rarely,Research & Development,12,2,Technical Degree,Male,2,Human Resources,Divorced,88650,1.0,11,8,1,1.0,0,1,1,0,3,3,2.0,2.0,3.0,7.278659003831419,158.31083333333333,1907.0086590038316,15,false
42.0,No,Travel_Rarely,Sales,11,1,Technical Degree,Male,2,Human Resources,Single,59400,7.0,16,8,0,10.0,2,5,0,3,2,3,3.0,3.0,3.0,6.008429118773943,130.68333333333334,1574.208429118773,33,false
33.0,No,Travel_Rarely,Sales,2,3,Marketing,Female,1,Sales Executive,Single,59140,3.0,16,8,1,6.0,4,3,0,2,3,3,3.0,1.0,3.0,9.618850574712644,209.21,2520.1388505747127,23,true
58.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,1,Research Scientist,Divorced,26220,2.0,23,8,0,24.0,3,6,0,4,3,4,3.0,2.0,3.0,7.618697318007665,165.70666666666668,1996.0986973180081,22,false
31.0,No,Travel_Rarely,Sales,1,3,Life Sciences,Female,1,Sales Representative,Married,121850,3.0,14,8,0,13.0,2,7,5,2,3,3,2.0,3.0,4.0,5.662298850574712,123.15500000000002,1483.5222988505745,18,false
35.0,No,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,3,Healthcare Representative,Married,106090,1.0,22,8,0,10.0,3,10,0,7,3,4,4.0,4.0,1.0,9.465938697318006,205.8841666666667,2480.0759386973173,23,true
49.0,No,Travel_Rarely,Research & Development,25,2,Life Sciences,Female,2,Sales Executive,Married,43450,4.0,15,8,0,29.0,3,26,1,7,2,3,1.0,2.0,2.0,6.214597701149428,135.1675,1628.22459770115,29,false
48.0,No,Travel_Rarely,Research & Development,1,4,Medical,Male,1,Research Scientist,Married,21770,4.0,18,8,0,13.0,4,0,0,0,3,3,4.0,3.0,2.0,6.134061302681997,133.41583333333332,1607.1240613026832,22,false
31.0,No,Non-Travel,Research & Development,1,2,Technical Degree,Female,2,Sales Executive,Married,27930,1.0,16,8,0,9.0,4,9,0,0,3,3,4.0,3.0,2.0,6.621915708812264,144.02666666666667,1734.9419157088134,17,false
36.0,No,Travel_Rarely,Human Resources,2,4,Technical Degree,Male,1,Sales Executive,Single,79180,2.0,12,8,2,8.0,3,6,0,1,2,3,2.0,4.0,3.0,5.955402298850579,129.53,1560.315402298852,22,false
38.0,No,Travel_Rarely,Sales,6,3,Other,Male,2,Sales Executive,Married,87890,1.0,11,8,3,15.0,4,15,5,11,3,3,4.0,1.0,3.0,6.620957854406129,144.00583333333336,1734.690957854406,17,false
32.0,No,Non-Travel,Sales,18,3,Marketing,Male,1,Laboratory Technician,Married,23890,6.0,12,8,1,5.0,4,3,0,2,2,3,3.0,2.0,3.0,6.567126436781609,142.835,1720.5871264367815,19,false
25.0,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,1,Sales Executive,Married,32120,1.0,15,8,1,1.0,3,1,0,0,2,3,3.0,2.0,3.0,7.947624521072797,172.86083333333332,2082.2776245210725,28,false
40.0,No,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Research Scientist,Divorced,192320,2.0,14,8,1,11.0,3,1,0,0,3,3,1.0,2.0,2.0,5.252643678160918,114.245,1376.1926436781605,35,false
26.0,No,Travel_Frequently,Sales,11,3,Marketing,Male,2,Healthcare Representative,Single,22670,1.0,19,8,3,7.0,2,7,0,7,2,3,3.0,1.0,3.0,7.0581992337164765,153.51583333333335,1849.2481992337168,20,false
41.0,No,Travel_Rarely,Research & Development,1,4,Medical,Male,1,Research Scientist,Single,195170,2.0,13,8,0,20.0,5,18,2,17,3,3,4.0,1.0,3.0,9.563869731800764,208.01416666666668,2505.7338697318005,28,true
36.0,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Female,2,Healthcare Representative,Single,24360,4.0,13,8,0,16.0,3,11,3,9,1,3,3.0,3.0,3.0,6.471187739463605,140.74833333333333,1695.4511877394643,23,false
19.0,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,Male,2,Research Scientist,Single,160640,1.0,15,8,1,1.0,3,1,0,0,3,3,4.0,2.0,4.0,9.801609195402294,213.18500000000003,2568.021609195401,20,true
20.0,Yes,Travel_Rarely,Research & Development,29,3,Life Sciences,Female,3,Laboratory Technician,Single,27070,1.0,11,8,0,1.0,2,1,0,0,3,3,1.0,1.0,3.0,5.640766283524903,122.68666666666667,1477.8807662835247,19,false
31.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,4,Research Director,Married,190680,0.0,12,8,0,10.0,1,9,8,5,3,3,4.0,4.0,1.0,7.372145593869736,160.34416666666667,1931.502145593871,30,false
40.0,No,Travel_Frequently,Sales,1,3,Marketing,Male,1,Research Scientist,Divorced,39310,8.0,19,8,0,3.0,2,1,0,0,2,3,4.0,2.0,3.0,7.641685823754789,166.20666666666668,2002.1216858237547,16,false
32.0,No,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,4,Laboratory Technician,Married,37300,1.0,25,8,1,8.0,4,8,6,3,3,4,3.0,1.0,4.0,7.107126436781611,154.58,1862.067126436782,26,false
36.0,Yes,Travel_Rarely,Research & Development,10,3,Medical,Male,3,Sales Executive,Married,22320,1.0,12,8,1,16.0,2,16,3,7,3,3,3.0,4.0,3.0,8.90409961685824,193.66416666666666,2332.874099616859,24,true
33.0,No,Travel_Rarely,Research & Development,1,4,Medical,Female,4,Manufacturing Director,Single,44650,0.0,13,8,0,6.0,3,5,1,4,3,3,2.0,4.0,3.0,5.625402298850575,122.3525,1473.8554022988505,17,false
37.0,Yes,Travel_Rarely,Sales,10,4,Marketing,Female,3,Human Resources,Married,30720,5.0,14,8,0,17.0,3,14,11,7,2,3,1.0,3.0,1.0,5.433371647509578,118.17583333333333,1423.5433716475093,35,false
45.0,No,Non-Travel,Research & Development,8,1,Life Sciences,Male,2,Sales Executive,Married,33190,1.0,12,8,1,9.0,3,9,0,8,3,3,3.0,2.0,2.0,5.728659003831415,124.59833333333334,1500.9086590038305,24,false
29.0,No,Travel_Frequently,Research & Development,29,1,Life Sciences,Male,1,Sales Representative,Married,192020,1.0,12,8,0,3.0,5,3,0,2,3,3,3.0,4.0,3.0,6.685708812260535,145.41416666666666,1751.6557088122604,32,false
35.0,No,Travel_Rarely,Human Resources,1,3,Human Resources,Male,3,Laboratory Technician,Married,136750,1.0,15,8,3,5.0,5,5,1,0,2,3,3.0,3.0,3.0,5.784674329501914,125.81666666666666,1515.5846743295015,24,false
52.0,No,Travel_Rarely,Research & Development,5,4,Other,Male,1,Laboratory Technician,Married,29110,2.0,17,8,2,26.0,3,9,7,8,3,3,4.0,4.0,2.0,6.373984674329503,138.6341666666667,1669.9839846743298,23,false
58.0,Yes,Travel_Rarely,Sales,9,2,Medical,Female,4,Sales Executive,Single,59570,4.0,14,8,1,7.0,2,1,0,0,1,3,4.0,3.0,3.0,6.588314176245211,143.29583333333332,1726.138314176245,31,false
53.0,No,Travel_Rarely,Research & Development,9,3,Technical Degree,Male,1,Manager,Divorced,39200,6.0,16,8,1,22.0,3,17,15,2,3,3,3.0,3.0,4.0,6.048429118773951,131.55333333333334,1584.6884291187753,19,false
30.0,No,Travel_Rarely,Sales,3,4,Marketing,Male,1,Sales Executive,Divorced,64340,5.0,14,8,1,10.0,3,8,7,7,2,3,3.0,3.0,4.0,7.021800766283527,152.72416666666666,1839.7118007662841,32,false
38.0,No,Non-Travel,Sales,4,3,Life Sciences,Male,2,Research Director,Single,100480,1.0,23,8,1,6.0,2,5,1,3,3,4,3.0,4.0,3.0,7.076206896551724,153.9075,1853.9662068965517,33,false
35.0,No,Travel_Rarely,Sales,1,2,Life Sciences,Female,2,Healthcare Representative,Divorced,109380,6.0,14,8,2,12.0,2,10,0,8,1,3,4.0,4.0,3.0,6.645900383141764,144.54833333333332,1741.225900383142,24,false
39.0,No,Travel_Rarely,Sales,1,1,Marketing,Male,2,Research Scientist,Single,23400,0.0,11,8,1,9.0,2,8,0,7,2,3,1.0,3.0,3.0,5.736819923371644,124.77583333333332,1503.0468199233708,31,false
40.0,Yes,Non-Travel,Research & Development,2,4,Life Sciences,Male,1,Human Resources,Single,65450,4.0,15,8,0,22.0,2,1,0,0,3,3,2.0,2.0,2.0,8.601839080459763,187.09,2253.681839080458,24,true
47.0,No,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,3,Sales Executive,Divorced,69310,1.0,11,8,0,20.0,3,19,2,7,3,3,3.0,3.0,4.0,9.086321839080458,197.62749999999997,2380.6163218390802,26,true
36.0,No,Non-Travel,Sales,28,1,Life Sciences,Male,2,Research Scientist,Divorced,48980,4.0,13,8,1,12.0,3,7,0,7,3,3,1.0,4.0,3.0,6.310268199233721,137.24833333333333,1653.2902681992348,19,false
31.0,Yes,Non-Travel,Research & Development,28,4,Medical,Male,2,Research Scientist,Single,25930,0.0,21,8,0,4.0,2,3,1,2,3,4,3.0,1.0,3.0,7.466130268199233,162.38833333333335,1956.1261302681992,23,false
33.0,No,Non-Travel,Sales,15,3,Other,Male,4,Research Director,Single,194360,1.0,19,8,2,10.0,4,10,6,0,3,3,4.0,3.0,3.0,7.0525287356321815,153.3925,1847.7625287356316,29,false
29.0,Yes,Travel_Rarely,Human Resources,3,5,Life Sciences,Male,1,Sales Executive,Single,27230,6.0,11,8,1,3.0,2,0,0,0,2,3,4.0,1.0,3.0,9.29628352490422,202.19416666666666,2435.626283524906,25,true
33.0,No,Travel_Rarely,Research & Development,2,2,Technical Degree,Male,2,Laboratory Technician,Single,34790,3.0,12,8,0,5.0,3,3,0,2,3,3,2.0,4.0,3.0,7.026245210727965,152.82083333333335,1840.876245210727,17,false
45.0,No,Travel_Rarely,Research & Development,26,1,Medical,Female,3,Healthcare Representative,Divorced,27940,3.0,19,8,1,8.0,2,5,0,2,3,3,4.0,4.0,3.0,6.473409961685824,140.79666666666665,1696.0334099616857,20,false
50.0,No,Travel_Rarely,Sales,10,1,Life Sciences,Female,1,Manufacturing Director,Divorced,52490,9.0,21,8,2,32.0,2,5,1,3,2,4,4.0,4.0,2.0,6.510076628352494,141.59416666666667,1705.6400766283534,31,false
33.0,No,Travel_Frequently,Sales,1,3,Marketing,Male,2,Human Resources,Married,21760,1.0,14,8,1,6.0,2,6,1,2,2,3,3.0,2.0,3.0,8.29348659003831,180.38333333333333,2172.893486590037,20,true
41.0,No,Travel_Frequently,Sales,11,3,Other,Male,1,Laboratory Technician,Divorced,168720,2.0,15,8,1,21.0,2,18,0,11,3,3,1.0,3.0,4.0,6.9973946360153265,152.19333333333333,1833.3173946360155,30,false
27.0,No,Travel_Rarely,Research & Development,20,4,Other,Male,2,Manufacturing Director,Married,34850,9.0,17,8,2,4.0,2,2,2,2,3,3,3.0,2.0,3.0,6.319157088122605,137.44166666666666,1655.6191570881226,28,false
45.0,No,Non-Travel,Sales,2,3,Medical,Female,1,Sales Executive,Married,66440,1.0,12,8,0,9.0,3,9,0,8,4,3,4.0,1.0,3.0,8.06954022988506,175.51250000000002,2114.2195402298858,19,true
47.0,No,Travel_Rarely,Sales,18,4,Medical,Female,2,Research Scientist,Single,55820,1.0,16,8,0,9.0,3,9,0,7,3,3,4.0,4.0,3.0,7.391839080459772,160.7725,1936.6618390804601,19,false
30.0,Yes,Travel_Rarely,Sales,2,3,Life Sciences,Male,2,Healthcare Representative,Married,40000,4.0,12,8,0,7.0,5,5,0,1,2,3,1.0,3.0,3.0,9.458582375478928,205.72416666666666,2478.148582375479,26,true
50.0,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Female,2,Sales Executive,Married,134960,3.0,18,8,1,22.0,3,12,1,5,3,3,4.0,3.0,3.0,8.826628352490419,191.97916666666666,2312.5766283524895,18,true
38.0,No,Travel_Frequently,Research & Development,13,3,Technical Degree,Male,1,Manufacturing Director,Married,32100,0.0,17,8,2,3.0,5,2,0,2,2,3,3.0,3.0,2.0,7.203180076628353,156.66916666666665,1887.2331800766285,17,false
46.0,No,Travel_Rarely,Research & Development,28,3,Medical,Female,3,Human Resources,Divorced,190450,6.0,11,8,3,13.0,2,8,0,7,3,3,4.0,3.0,3.0,6.385708812260534,138.88916666666668,1673.05570881226,19,false
24.0,No,Travel_Rarely,Sales,28,3,Life Sciences,Female,1,Healthcare Representative,Divorced,118490,1.0,16,8,1,5.0,3,4,3,2,3,3,4.0,3.0,3.0,6.163831417624521,134.06333333333333,1614.9238314176246,17,false
35.0,Yes,Travel_Rarely,Sales,24,3,Medical,Male,3,Healthcare Representative,Divorced,20700,1.0,13,8,3,5.0,1,4,0,2,2,3,3.0,2.0,1.0,8.285363984674332,180.20666666666668,2170.765363984675,29,true
31.0,No,Travel_Frequently,Research & Development,5,2,Technical Degree,Male,2,Sales Executive,Married,65020,1.0,12,8,0,4.0,3,4,0,3,3,3,3.0,1.0,3.0,5.842720306513408,127.07916666666667,1530.792720306513,19,false
18.0,No,Non-Travel,Sales,5,4,Other,Male,2,Manager,Single,32300,1.0,12,8,1,0.0,3,0,0,0,3,3,2.0,4.0,3.0,5.684022988505746,123.6275,1489.2140229885056,26,false
54.0,No,Travel_Rarely,Sales,23,3,Medical,Female,1,Laboratory Technician,Married,136030,8.0,13,8,1,22.0,2,10,0,8,3,3,3.0,3.0,3.0,5.81651340996169,126.50916666666666,1523.9265134099628,31,false
35.0,No,Travel_Rarely,Research & Development,6,4,Medical,Female,1,Manufacturing Director,Divorced,119960,1.0,19,8,2,16.0,3,16,10,1,3,3,3.0,3.0,2.0,8.818045977011492,191.79250000000002,2310.328045977011,21,true
30.0,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,5,Healthcare Representative,Married,56050,0.0,12,8,1,9.0,0,8,1,7,2,3,2.0,1.0,2.0,9.032452107279697,196.45583333333332,2366.502452107281,28,true
20.0,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,Female,2,Research Scientist,Single,63970,1.0,17,8,1,1.0,3,1,0,0,3,3,4.0,1.0,3.0,7.677471264367819,166.98499999999999,2011.4974712643684,20,false
30.0,Yes,Travel_Frequently,Research & Development,8,4,Medical,Male,1,Sales Executive,Single,191440,0.0,11,8,0,4.0,3,3,1,2,3,3,2.0,2.0,3.0,6.643831417624525,144.50333333333333,1740.6838314176255,33,false
26.0,No,Travel_Rarely,Sales,1,3,Marketing,Female,2,Research Scientist,Married,175840,1.0,20,8,0,8.0,2,8,1,3,3,4,4.0,4.0,3.0,6.9866283524904205,151.95916666666668,1830.4966283524902,31,false
22.0,No,Travel_Rarely,Research & Development,8,3,Other,Male,2,Sales Representative,Married,49070,2.4,21,8,1,4.0,2,4,1,1,3,4,2.0,1.0,2.0,6.405632183908046,139.3225,1678.2756321839079,33,false
48.0,No,Travel_Rarely,Human Resources,2,4,Medical,Male,2,Sales Executive,Single,45540,2.0,11,8,2,19.0,3,2,2,2,3,3,1.0,3.0,3.0,7.4302298850574715,161.6075,1946.7202298850575,18,false
48.0,No,Travel_Rarely,Sales,3,3,Medical,Male,1,Research Director,Single,54150,7.0,11,8,1,27.0,1,15,4,8,3,3,3.0,3.0,3.0,5.790574712643676,125.945,1517.1305747126432,30,false
41.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Research Scientist,Single,47410,6.0,16,8,0,8.0,3,2,2,1,3,3,4.0,3.0,3.0,6.286743295019155,136.73666666666665,1647.1267432950185,23,false
39.0,No,Travel_Rarely,Sales,2,3,Life Sciences,Male,3,Human Resources,Married,21150,1.0,18,8,0,21.0,3,21,11,8,4,3,4.0,4.0,3.0,6.446628352490418,140.21416666666667,1689.0166283524895,24,false
27.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Human Resources,Married,31610,0.0,13,8,2,4.0,0,3,2,2,3,3,1.0,4.0,3.0,6.7918390804597735,147.7225,1779.4618390804608,18,false
35.0,No,Travel_Rarely,Sales,24,3,Medical,Male,5,Sales Executive,Divorced,57450,1.0,17,8,3,3.0,4,3,1,2,3,3,2.0,4.0,2.0,6.3227203065134105,137.51916666666668,1656.5527203065137,23,false
42.0,No,Travel_Rarely,Research & Development,23,4,Other,Male,1,Research Scientist,Married,23730,6.0,14,8,1,21.0,3,1,0,0,4,3,4.0,3.0,3.0,7.014444444444446,152.56416666666667,1837.784444444445,33,false
50.0,No,Travel_Rarely,Sales,27,3,Medical,Male,2,Sales Executive,Married,33100,4.0,22,8,1,8.0,3,1,0,0,4,4,1.0,4.0,3.0,5.598467432950189,121.76666666666667,1466.7984674329496,25,false
59.0,No,Travel_Rarely,Research & Development,16,4,Medical,Female,5,Laboratory Technician,Single,186650,3.0,12,8,0,30.0,3,5,4,3,2,3,3.0,4.0,3.0,9.486283524904211,206.32666666666668,2485.4062835249033,16,true
37.0,Yes,Travel_Rarely,Sales,15,3,Marketing,Male,2,Laboratory Technician,Married,44850,5.0,11,8,1,15.0,2,1,0,0,4,3,1.0,2.0,1.0,5.908620689655174,128.51250000000002,1548.0586206896555,27,false
55.0,No,Travel_Frequently,Research & Development,26,2,Life Sciences,Female,2,Sales Executive,Married,27890,3.0,13,8,1,17.0,2,8,6,7,2,3,3.0,2.0,3.0,7.799999999999994,169.65,2043.5999999999983,25,false
41.0,No,Non-Travel,Research & Development,19,1,Life Sciences,Male,2,Research Scientist,Divorced,58280,1.0,13,8,0,21.0,0,21,5,10,3,3,2.0,3.0,3.0,5.456513409961686,118.67916666666667,1429.6065134099617,34,false
38.0,No,Travel_Rarely,Research & Development,24,2,Other,Female,1,Laboratory Technician,Single,23260,8.0,14,8,0,19.0,3,1,0,0,4,3,3.0,4.0,3.0,7.321839080459769,159.25,1918.3218390804595,33,false
26.0,Yes,Non-Travel,Research & Development,21,1,Life Sciences,Female,1,Manufacturing Director,Single,135250,8.0,17,8,1,7.0,4,2,2,2,2,3,2.0,1.0,3.0,6.838237547892718,148.73166666666665,1791.6182375478922,28,false
